source_file,source_path,標案案號,標案名稱,機關代碼,機關名稱,單位名稱,機關地址,聯絡人,聯絡電話,傳真號碼,電子郵件信箱,預算金額,預算_hidden,公告日,截止投標,開標時間,開標地點,案件狀態,決標廠商,決標日期,決標金額
detail_224.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_224.html,FC14050P037,114年度訓練用無人機採購案,3.5.47,國防部陸軍司令部,陸軍第十軍團指揮部,"426
				
				
				臺中市
				新社區
				新社郵政90774-6號信箱",李先生,"(04)
				
				
					25814625
				
				
					#532223","(04)
				
				
					25819901",10ac90774@mail.mil.tw,"5,904,000元",5904000,114/05/21,114/06/02 17:00,114/06/03 09:00,陸軍第十軍團指揮部後勤處（臺中市新社區華豐街137-1號）,招標中,,,
detail_225.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_225.html,114-D027,彰化縣消防局114年遙控無人機責任保險採購案,3.76.47.20,彰化縣消防局,彰化縣消防局,"500
				
				
				彰化縣
				彰化市
				中央路一號",災害搶救科趙彥綺或行政科蔡幸娟,"(04)
				
				
					7512119
				
				
					#292.237","(04)
				
				
					7511358",ch0500@mail.chfd.gov.tw,"170,895元",170895,114/05/20,114/05/26 17:00,114/05/27 10:00,500057彰化縣彰化市中央路一號5樓開標室,招標中,,,
detail_226.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_226.html,114-D027,彰化縣消防局114年遙控無人機責任保險採購案,3.76.47.20,彰化縣消防局,彰化縣消防局,"500
				
				
				彰化縣
				彰化市
				中央路一號",災害搶救科趙彥綺或行政科蔡幸娟,"(04)
				
				
					7512119
				
				
					#292.237","(04)
				
				
					7511358",ch0500@mail.chfd.gov.tw,"170,895元",170895,114/05/20,114/05/26 17:00,114/05/27 10:00,500057彰化縣彰化市中央路一號5樓開標室,招標中,,,
detail_227.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_227.html,P1140519048,無人機6台,3.87.15,臺中市政府環境保護局,環境稽查大隊,"407
				
				
				臺中市
				西屯區
				文心路二段588號",林亦汶,"(04)
				
				
					22289111
				
				
					#67208","(04)
				
				
					23278230",wendy61185@taichung.gov.tw,"300,000元",300000,114/05/20,114/06/03 09:00,114/06/03 11:00,403臺中市西屯區文心路二段588號地下一樓(本局開標室),招標中,,,
detail_228.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_228.html,P1140519048,無人機6台,3.87.15,臺中市政府環境保護局,環境稽查大隊,"407
				
				
				臺中市
				西屯區
				文心路二段588號",林亦汶,"(04)
				
				
					22289111
				
				
					#67208","(04)
				
				
					23278230",wendy61185@taichung.gov.tw,"300,000元",300000,114/05/20,114/06/03 09:00,114/06/03 11:00,403臺中市西屯區文心路二段588號地下一樓(本局開標室),招標中,,,
detail_229.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_229.html,H113-016-02,AI智慧搜救派遣系統建置中程計畫-行政院國家搜救指揮中心AI智慧搜救派遣系統暨補助地方建置案-第2階段複雜地形攜帶型無人機採購案,3.1.6,內政部消防署,秘書室,"231
				
				
				新北市
				新店區
				北新路3段200號8樓",黃璿穎,"(02)
				
				
					81959119
				
				
					#6442","(02)
				
				
					89114288",shainyin@nfa.gov.tw,"18,425,000元",18425000,114/05/19,114/05/26 17:00,114/05/27 11:00,231新北市新店區北新路3段200號7樓第2開標室,招標中,,,
detail_23.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_23.html,EP14058P046,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第四戰術戰鬥機聯隊,"608
				
				
				嘉義縣
				水上鄉
				榮典路1號",採購官,"(05)
				
				
					2855242","(05)
				
				
					2832319",Purchase004@mail.mil.tw,"264,160元",264160,114/11/05,114/11/10 17:00,114/11/11 14:00,608嘉義縣水上鄉嘉義郵政90313號(聯隊開標室),招標中,,,
detail_230.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_230.html,H113-016-02,AI智慧搜救派遣系統建置中程計畫-行政院國家搜救指揮中心AI智慧搜救派遣系統暨補助地方建置案-第2階段複雜地形攜帶型無人機採購案,3.1.6,內政部消防署,秘書室,"231
				
				
				新北市
				新店區
				北新路3段200號8樓",黃璿穎,"(02)
				
				
					81959119
				
				
					#6442","(02)
				
				
					89114288",shainyin@nfa.gov.tw,"18,425,000元",18425000,114/05/19,114/05/26 17:00,114/05/27 11:00,231新北市新店區北新路3段200號7樓第2開標室,招標中,,,
detail_231.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_231.html,FN14015P010,教育訓練用小型多旋翼無人機採購,A.5.11.1,陸軍軍官學校,陸軍軍官學校,"830
				
				
				高雄市
				鳳山區
				維武路1號",楊上尉,"(07)
				
				
					7473199","(07)
				
				
					7481891",AMA90602@mail.mil.tw,"900,000元",900000,114/05/15,114/05/21 17:00,114/05/22 15:00,網路開標,招標中,,,
detail_232.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_232.html,FN14015P010,教育訓練用小型多旋翼無人機採購,A.5.11.1,陸軍軍官學校,陸軍軍官學校,"830
				
				
				高雄市
				鳳山區
				維武路1號",楊上尉,"(07)
				
				
					7473199","(07)
				
				
					7481891",AMA90602@mail.mil.tw,"900,000元",900000,114/05/15,114/05/21 17:00,114/05/22 15:00,網路開標,招標中,,,
detail_233.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_233.html,1140538216,「2025臺南夏日音樂節空中展演」委託專業服務案,3.95.30,臺南市政府觀光旅遊局,觀光行銷科,"730
				
				
				臺南市
				新營區
				民治路36號",許翊綸,"(06)
				
				
					6322231
				
				
					#6500","(06)
				
				
					6329247",andreshiu09@mail.tainan.gov.tw,"2,500,000元",2500000,114/05/15,114/05/27 17:00,114/05/28 10:30,臺南市政府觀光旅遊局民治市政中心(世紀大樓6樓)-會議室,招標中,,,
detail_234.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_234.html,1140538216,「2025臺南夏日音樂節空中展演」委託專業服務案,3.95.30,臺南市政府觀光旅遊局,觀光行銷科,"730
				
				
				臺南市
				新營區
				民治路36號",許翊綸,"(06)
				
				
					6322231
				
				
					#6500","(06)
				
				
					6329247",andreshiu09@mail.tainan.gov.tw,"2,500,000元",2500000,114/05/15,114/05/27 17:00,114/05/28 10:30,臺南市政府觀光旅遊局民治市政中心(世紀大樓6樓)-會議室,招標中,,,
detail_235.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_235.html,NS14012P012,無人機技術服務案,3.5.11,國防部軍醫局,三軍衛材供應處,"325
				
				
				桃園市
				龍潭區
				中興路168-1號",蔡忠諺,"(03)
				
				
					4708794
				
				
					#325091","(03)
				
				
					4993563",afmso@aftygh.gov.tw,"583,000元",583000,114/05/15,114/05/20 17:00,114/05/21 09:00,325桃園市龍潭區中興路168-1號假會議室,招標中,,,
detail_236.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_236.html,NS14012P012,無人機技術服務案,3.5.11,國防部軍醫局,三軍衛材供應處,"325
				
				
				桃園市
				龍潭區
				中興路168-1號",蔡忠諺,"(03)
				
				
					4708794
				
				
					#325091","(03)
				
				
					4993563",afmso@aftygh.gov.tw,"583,000元",583000,114/05/15,114/05/20 17:00,114/05/21 09:00,325桃園市龍潭區中興路168-1號假會議室,招標中,,,
detail_237.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_237.html,FD14027P021,傳輸次數,3.5.47.1,陸軍金門防衛指揮部,陸軍金門防衛指揮部,"891
				
				
				金門縣
				金湖鎮
				金門縣金湖鎮太湖路一段61號",招標單位：潘小姐、楊小姐；申購單位：黃先生(082)333-691,"(082)
				
				
					333452","(082)
				
				
					336376",KDC90675@mail.mil.tw,"1,008,000元",1008000,114/05/13,114/05/20 17:00,114/05/21 14:30,網路開標,招標中,,,
detail_238.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_238.html,FD14027P021,傳輸次數,3.5.47.1,陸軍金門防衛指揮部,陸軍金門防衛指揮部,"891
				
				
				金門縣
				金湖鎮
				金門縣金湖鎮太湖路一段61號",招標單位：潘小姐、楊小姐；申購單位：黃先生(082)333-691,"(082)
				
				
					333452","(082)
				
				
					336376",KDC90675@mail.mil.tw,"1,008,000元",1008000,114/05/13,114/05/20 17:00,114/05/21 14:30,網路開標,招標中,,,
detail_239.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_239.html,114-028,114年度「空拍無人機組」財物採購案,3.76.56.19,澎湖縣政府消防局,督導企劃科,"880
				
				
				澎湖縣
				馬公市
				四维路320號",歐志煌,"(06)
				
				
					9263346
				
				
					#6554","(06)
				
				
					9271740",fh50450@phfd.penghu.gov.tw,"900,000元",900000,114/05/13,114/05/20 17:00,114/05/21 14:30,114年5月21日14時30分於本局（澎湖縣馬公市四維路320號）2樓開標室辦理。,招標中,,,
detail_24.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_24.html,EP14058P046,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第四戰術戰鬥機聯隊,"608
				
				
				嘉義縣
				水上鄉
				榮典路1號",採購官,"(05)
				
				
					2855242","(05)
				
				
					2832319",Purchase004@mail.mil.tw,"264,160元",264160,114/11/05,114/11/10 17:00,114/11/11 14:00,608嘉義縣水上鄉嘉義郵政90313號(聯隊開標室),招標中,,,
detail_240.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_240.html,114-028,114年度「空拍無人機組」財物採購案,3.76.56.19,澎湖縣政府消防局,督導企劃科,"880
				
				
				澎湖縣
				馬公市
				四维路320號",歐志煌,"(06)
				
				
					9263346
				
				
					#6554","(06)
				
				
					9271740",fh50450@phfd.penghu.gov.tw,"900,000元",900000,114/05/13,114/05/20 17:00,114/05/21 14:30,114年5月21日14時30分於本局（澎湖縣馬公市四維路320號）2樓開標室辦理。,招標中,,,
detail_241.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_241.html,FB14067P045,傳輸次數,3.5.47,國防部陸軍司令部,陸軍第八軍團指揮部,"842
				
				
				高雄市
				旗山區
				圓富里泰山路1號",黃士官長,"(07)
				
				
					6691330","(07)
				
				
					6691460",8AC90763@mail.mil.tw,"4,500,000元",4500000,114/05/13,114/05/26 17:00,114/05/27 16:00,旗山泰山營區開標室（高雄市旗山區圓富里泰山路一號）,招標中,,,
detail_242.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_242.html,FB14067P045,傳輸次數,3.5.47,國防部陸軍司令部,陸軍第八軍團指揮部,"842
				
				
				高雄市
				旗山區
				圓富里泰山路1號",黃士官長,"(07)
				
				
					6691330","(07)
				
				
					6691460",8AC90763@mail.mil.tw,"4,500,000元",4500000,114/05/13,114/05/26 17:00,114/05/27 16:00,旗山泰山營區開標室（高雄市旗山區圓富里泰山路一號）,招標中,,,
detail_243.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_243.html,114005,114年度無人多旋翼機採購案,3.76.50.13,嘉義縣財政稅務局,嘉義縣財政稅務局,"612
				
				
				嘉義縣
				太保市
				祥和二路東段5號",吳淑娟,"(05)
				
				
					3620909
				
				
					#223","(05)
				
				
					3622028",missjun@mail.cyhtax.gov.tw,"687,750元",687750,114/05/12,114/05/19 12:00,114/05/19 15:00,612嘉義縣太保市祥和二路東段5號(2樓簡報室),招標中,,,
detail_244.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_244.html,114005,114年度無人多旋翼機採購案,3.76.50.13,嘉義縣財政稅務局,嘉義縣財政稅務局,"612
				
				
				嘉義縣
				太保市
				祥和二路東段5號",吳淑娟,"(05)
				
				
					3620909
				
				
					#223","(05)
				
				
					3622028",missjun@mail.cyhtax.gov.tw,"687,750元",687750,114/05/12,114/05/19 12:00,114/05/19 15:00,612嘉義縣太保市祥和二路東段5號(2樓簡報室),招標中,,,
detail_245.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_245.html,114032,臺北市無人機教育中心資訊設備,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校總務處,"116
				
				
				臺北市
				文山區
				木柵路4段77號",林玉芝,"(02)
				
				
					22300506
				
				
					#606","(02)
				
				
					22395471",ak9551@mcvs.tp.edu.tw,"1,469,900元",1469900,114/05/09,114/05/15 17:00,114/05/16 10:00,116臺北市文山區木柵路4段77號總務處會議室,招標中,,,
detail_246.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_246.html,114032,臺北市無人機教育中心資訊設備,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校總務處,"116
				
				
				臺北市
				文山區
				木柵路4段77號",林玉芝,"(02)
				
				
					22300506
				
				
					#606","(02)
				
				
					22395471",ak9551@mcvs.tp.edu.tw,"1,469,900元",1469900,114/05/09,114/05/15 17:00,114/05/16 10:00,116臺北市文山區木柵路4段77號總務處會議室,招標中,,,
detail_247.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_247.html,EG14041P039,無人機等18架保險採購案,3.5.49.1,空軍航空技術學院,空軍航空技術學院,"820
				
				
				高雄市
				岡山區
				介壽西路198號",吳先生,"(07)
				
				
					6254141
				
				
					#978144","(07)
				
				
					6257270",purchase07@mail.mil.tw,"216,000元",216000,114/05/08,114/05/12 17:00,114/05/13 09:00,,招標中,,,
detail_248.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_248.html,EG14041P039,無人機等18架保險採購案,3.5.49.1,空軍航空技術學院,空軍航空技術學院,"820
				
				
				高雄市
				岡山區
				介壽西路198號",吳先生,"(07)
				
				
					6254141
				
				
					#978144","(07)
				
				
					6257270",purchase07@mail.mil.tw,"216,000元",216000,114/05/08,114/05/12 17:00,114/05/13 09:00,,招標中,,,
detail_249.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_249.html,A31143710,傳輸次數,A.13.5,經濟部中小及新創企業署,新創育成組,"106
				
				
				臺北市
				大安區
				羅斯福路二段95號3樓",羅小姐,"(02)
				
				
					23660812
				
				
					#184","(02)
				
				
					23660137",service@spp.org.tw,"200,000,000元",200000000,114/05/08,114/06/09 17:00,114/06/10 09:30,106臺北市大安區羅斯福路二段95號3樓第三會議室,招標中,,,
detail_25.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_25.html,E11417,多旋翼考試訓練無人機,A.47.1.4,海洋委員會海巡署東部分署,海洋委員會海巡署東部分署,"950
				
				
				臺東縣
				臺東市
				興安路2段546號",董政峰,"(089)
				
				
					224311
				
				
					#861408","(089)
				
				
					235670",h2cc2h1@cga.gov.tw,"881,100元",881100,114/11/04,114/11/10 17:00,114/11/11 14:00,網路開標,招標中,,,
detail_250.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_250.html,A31143710,傳輸次數,A.13.5,經濟部中小及新創企業署,新創育成組,"106
				
				
				臺北市
				大安區
				羅斯福路二段95號3樓",羅小姐,"(02)
				
				
					23660812
				
				
					#184","(02)
				
				
					23660137",service@spp.org.tw,"200,000,000元",200000000,114/05/08,114/06/09 17:00,114/06/10 09:30,106臺北市大安區羅斯福路二段95號3樓第三會議室,招標中,,,
detail_251.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_251.html,W114-32,114年補助義消無人機裝備器材採購案,3.80.32,桃園市政府消防局,桃園市政府消防局,"330
				
				
				桃園市
				桃園區
				力行路280號",楊巧薇,"(03)
				
				
					3379119
				
				
					#219","(03)
				
				
					3351953",10033500@mail.tycg.gov.tw,"990,000元",990000,114/05/07,114/05/21 17:00,114/05/22 10:00,桃園市桃園區力行路280號3樓第1會議室。,招標中,,,
detail_252.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_252.html,W114-32,114年補助義消無人機裝備器材採購案,3.80.32,桃園市政府消防局,桃園市政府消防局,"330
				
				
				桃園市
				桃園區
				力行路280號",楊巧薇,"(03)
				
				
					3379119
				
				
					#219","(03)
				
				
					3351953",10033500@mail.tycg.gov.tw,"990,000元",990000,114/05/07,114/05/21 17:00,114/05/22 10:00,桃園市桃園區力行路280號3樓第1會議室。,招標中,,,
